gene,rf_gini,xgb_gain,xgb_cover,xgb_weight,xgb_mean,final_score
PPP6R2,0.00032005873497410975,0.0,0.0,0.0,0.0,0.00016002936748705487
TPRKB,0.00032003988224622783,0.0,0.0,0.0,0.0,0.00016001994112311392
MAGEF1,0.0003199504501793226,0.0,0.0,0.0,0.0,0.0001599752250896613
PARP10,0.0003198116032274606,0.0,0.0,0.0,0.0,0.0001599058016137303
SRP68,0.0003197394156108618,0.0,0.0,0.0,0.0,0.0001598697078054309
OSCAR,0.0003197202767765242,0.0,0.0,0.0,0.0,0.0001598601383882621
TP73-AS1,0.00031965349599169697,0.0,0.0,0.0,0.0,0.00015982674799584849
MIER1,0.00031961263331190513,0.0,0.0,0.0,0.0,0.00015980631665595257
RHOT1,0.00031943858297657637,0.0,0.0,0.0,0.0,0.00015971929148828818
APOBEC3C,0.0003193782264420911,0.0,0.0,0.0,0.0,0.00015968911322104554
GPR18,0.0003191694174087503,0.0,0.0,0.0,0.0,0.00015958470870437516
RDH13,0.00031914196807887244,0.0,0.0,0.0,0.0,0.00015957098403943622
UGDH,0.0003191291041406881,0.0,0.0,0.0,0.0,0.00015956455207034406
UBAP2L,0.00031887599972896914,0.0,0.0,0.0,0.0,0.00015943799986448457
MRPS2,0.00031845762480826997,0.0,0.0,0.0,0.0,0.00015922881240413499
AAAS,0.00031805438334256696,0.0,0.0,0.0,0.0,0.00015902719167128348
SOX4,0.00031799688436286356,0.0,0.0,0.0,0.0,0.00015899844218143178
TMEM19,0.00031764541568794763,0.0,0.0,0.0,0.0,0.00015882270784397382
CMTR1,0.0003175554605364904,0.0,0.0,0.0,0.0,0.0001587777302682452
SEPT11,0.0003173498712649268,0.0,0.0,0.0,0.0,0.0001586749356324634
RUNDC1,0.0003172980741218555,0.0,0.0,0.0,0.0,0.00015864903706092775
ZDHHC5,0.00031725834537629457,0.0,0.0,0.0,0.0,0.00015862917268814729
FAM127A,0.0003171837751528868,0.0,0.0,0.0,0.0,0.0001585918875764434
CRNKL1,0.0003170626353409598,0.0,0.0,0.0,0.0,0.0001585313176704799
CYHR1,0.0003169018356910838,0.0,0.0,0.0,0.0,0.0001584509178455419
PRIM1,0.00031683634684126537,0.0,0.0,0.0,0.0,0.00015841817342063269
NFATC2,0.00031656576418664744,0.0,0.0,0.0,0.0,0.00015828288209332372
ZBTB48,0.00031647610686863145,0.0,0.0,0.0,0.0,0.00015823805343431573
HIPK1,0.00031642873066962794,0.0,0.0,0.0,0.0,0.00015821436533481397
IQGAP2,0.000316062208325806,0.0,0.0,0.0,0.0,0.000158031104162903
FAM73B,0.00031599963479058703,0.0,0.0,0.0,0.0,0.00015799981739529352
CCL4L1,0.00031571278188038525,0.0,0.0,0.0,0.0,0.00015785639094019263
ATP5L2,0.00031564178287411793,0.0,0.0,0.0,0.0,0.00015782089143705897
CEACAM4,0.0003156118063298726,0.0,0.0,0.0,0.0,0.0001578059031649363
C9orf85,0.00031554571907230927,0.0,0.0,0.0,0.0,0.00015777285953615463
NAA60,0.0003154625966042666,0.0,0.0,0.0,0.0,0.0001577312983021333
IL15RA,0.00031543922184858615,0.0,0.0,0.0,0.0,0.00015771961092429307
PTPLB,0.000315433150294906,0.0,0.0,0.0,0.0,0.000157716575147453
THAP7-AS1,0.00031536746021998814,0.0,0.0,0.0,0.0,0.00015768373010999407
STAG2,0.00031514246247216936,0.0,0.0,0.0,0.0,0.00015757123123608468
RP11-473I1.5,0.0003150309805690387,0.0,0.0,0.0,0.0,0.00015751549028451936
ZNF148,0.0003149932111674943,0.0,0.0,0.0,0.0,0.00015749660558374715
PEMT,0.00031486685022056633,0.0,0.0,0.0,0.0,0.00015743342511028317
SLC25A53,0.00031477744227214976,0.0,0.0,0.0,0.0,0.00015738872113607488
ANKRD46,0.0003147611676329855,0.0,0.0,0.0,0.0,0.00015738058381649275
TOX,0.0003144619901517374,0.0,0.0,0.0,0.0,0.0001572309950758687
FAM127B,0.00031441199450362085,0.0,0.0,0.0,0.0,0.00015720599725181042
DHX15,0.00031427089131393933,0.0,0.0,0.0,0.0,0.00015713544565696967
MLH1,0.0003140692420516125,0.0,0.0,0.0,0.0,0.00015703462102580626
RNF44,0.0003137897410222127,0.0,0.0,0.0,0.0,0.00015689487051110635
FAM49A,0.00031360541231590674,0.0,0.0,0.0,0.0,0.00015680270615795337
AMMECR1,0.00031334814775533485,0.0,0.0,0.0,0.0,0.00015667407387766742
TNKS,0.0003131707732797632,0.0,0.0,0.0,0.0,0.0001565853866398816
HLA-DQB1-AS1,0.0003129747485363796,0.0,0.0,0.0,0.0,0.0001564873742681898
ZNF837,0.0003126071417511939,0.0,0.0,0.0,0.0,0.00015630357087559695
PPP2R2A,0.0003124789195659256,0.0,0.0,0.0,0.0,0.0001562394597829628
WBP4,0.0003123881463681949,0.0,0.0,0.0,0.0,0.00015619407318409744
MRPS25,0.0003121940303745367,0.0,0.0,0.0,0.0,0.00015609701518726836
UBA1,0.0003120199597652799,0.0,0.0,0.0,0.0,0.00015600997988263996
SCLT1,0.00031168254115569,0.0,0.0,0.0,0.0,0.000155841270577845
SCAF4,0.00031167629438657094,0.0,0.0,0.0,0.0,0.00015583814719328547
TBP,0.0003116443084723973,0.0,0.0,0.0,0.0,0.00015582215423619864
FN3KRP,0.00031124947806297304,0.0,0.0,0.0,0.0,0.00015562473903148652
COMTD1,0.0003108498664552063,0.0,0.0,0.0,0.0,0.00015542493322760314
APTX,0.00031065592017243365,0.0,0.0,0.0,0.0,0.00015532796008621683
WDR24,0.0003104206563487643,0.0,0.0,0.0,0.0,0.00015521032817438215
UBA5,0.00031035796368460367,0.0,0.0,0.0,0.0,0.00015517898184230184
ZFAND2A,0.000310100631245445,0.0,0.0,0.0,0.0,0.0001550503156227225
CD3EAP,0.0003100657012294492,0.0,0.0,0.0,0.0,0.0001550328506147246
PPCDC,0.0003099988757558463,0.0,0.0,0.0,0.0,0.00015499943787792314
STK40,0.0003097972184642617,0.0,0.0,0.0,0.0,0.00015489860923213086
CCPG1,0.0003095273576444781,0.0,0.0,0.0,0.0,0.00015476367882223904
TARS2,0.000309412747600565,0.0,0.0,0.0,0.0,0.0001547063738002825
RNF125,0.0003093759582236906,0.0,0.0,0.0,0.0,0.0001546879791118453
CAND1,0.0003093206562072901,0.0,0.0,0.0,0.0,0.00015466032810364504
ALG8,0.00030922007175354226,0.0,0.0,0.0,0.0,0.00015461003587677113
DYNC2LI1,0.00030920308539470116,0.0,0.0,0.0,0.0,0.00015460154269735058
MIS18BP1,0.000309016193817326,0.0,0.0,0.0,0.0,0.000154508096908663
SUPT6H,0.0003089975758824071,0.0,0.0,0.0,0.0,0.00015449878794120356
TBC1D4,0.0003089825580464097,0.0,0.0,0.0,0.0,0.00015449127902320486
FAM212B,0.0003088325931993342,0.0,0.0,0.0,0.0,0.0001544162965996671
YIPF3,0.00030881542212076693,0.0,0.0,0.0,0.0,0.00015440771106038347
SLC39A4,0.00030835599992958906,0.0,0.0,0.0,0.0,0.00015417799996479453
FBLN7,0.0003082781595561872,0.0,0.0,0.0,0.0,0.0001541390797780936
USP30,0.00030818914967656086,0.0,0.0,0.0,0.0,0.00015409457483828043
RFWD3,0.00030816058993338494,0.0,0.0,0.0,0.0,0.00015408029496669247
C3orf38,0.00030786916139327104,0.0,0.0,0.0,0.0,0.00015393458069663552
JMJD4,0.000307778035188717,0.0,0.0,0.0,0.0,0.0001538890175943585
ANKHD1,0.0003077334859046672,0.0,0.0,0.0,0.0,0.0001538667429523336
GTF2A1,0.00030767178602746797,0.0,0.0,0.0,0.0,0.00015383589301373398
CNP,0.0003076429427668617,0.0,0.0,0.0,0.0,0.00015382147138343085
ZCWPW1,0.0003076168138141218,0.0,0.0,0.0,0.0,0.0001538084069070609
PRR5,0.0003075671674080531,0.0,0.0,0.0,0.0,0.00015378358370402655
YTHDC2,0.00030740125177341587,0.0,0.0,0.0,0.0,0.00015370062588670794
HSD17B7,0.00030720087203597884,0.0,0.0,0.0,0.0,0.00015360043601798942
STX6,0.00030706105533729943,0.0,0.0,0.0,0.0,0.00015353052766864972
TRIM25,0.0003070503916721166,0.0,0.0,0.0,0.0,0.0001535251958360583
ABHD11,0.0003069268602701731,0.0,0.0,0.0,0.0,0.00015346343013508654
NDST2,0.0003068560746093852,0.0,0.0,0.0,0.0,0.0001534280373046926
CAMK2D,0.0003068472584733751,0.0,0.0,0.0,0.0,0.00015342362923668755
RMND1,0.0003067929113800522,0.0,0.0,0.0,0.0,0.0001533964556900261
RP5-886K2.3,0.0003064679477703377,0.0,0.0,0.0,0.0,0.00015323397388516884
NUMB,0.0003063494870886549,0.0,0.0,0.0,0.0,0.00015317474354432746
FCGR2A,0.00030579457705921017,0.0,0.0,0.0,0.0,0.00015289728852960508
MIAT,0.0003056867860930626,0.0,0.0,0.0,0.0,0.0001528433930465313
PGGT1B,0.00030545075975982696,0.0,0.0,0.0,0.0,0.00015272537987991348
PLEKHO2,0.000305407173690871,0.0,0.0,0.0,0.0,0.0001527035868454355
NABP2,0.0003053669137118531,0.0,0.0,0.0,0.0,0.00015268345685592654
SLC15A4,0.0003052448409185413,0.0,0.0,0.0,0.0,0.00015262242045927066
FBXL3,0.00030420508278618415,0.0,0.0,0.0,0.0,0.00015210254139309207
FAM86C1,0.0003039945554356399,0.0,0.0,0.0,0.0,0.00015199727771781995
IPO9-AS1,0.0003038306426711962,0.0,0.0,0.0,0.0,0.0001519153213355981
P4HA1,0.000303784185114617,0.0,0.0,0.0,0.0,0.0001518920925573085
KLHDC4,0.000303723065433922,0.0,0.0,0.0,0.0,0.000151861532716961
SH3BP5-AS1,0.0003036966209692534,0.0,0.0,0.0,0.0,0.0001518483104846267
C6orf25,0.00030359350510316275,0.0,0.0,0.0,0.0,0.00015179675255158138
ZNF362,0.00030339329874271514,0.0,0.0,0.0,0.0,0.00015169664937135757
AUH,0.00030318197634010964,0.0,0.0,0.0,0.0,0.00015159098817005482
SWSAP1,0.00030314573553847583,0.0,0.0,0.0,0.0,0.00015157286776923791
QSOX1,0.00030312449614293755,0.0,0.0,0.0,0.0,0.00015156224807146877
BRF1,0.00030312116152032267,0.0,0.0,0.0,0.0,0.00015156058076016134
SLC25A25,0.00030311931557118493,0.0,0.0,0.0,0.0,0.00015155965778559246
GTF2I,0.0003029603432029488,0.0,0.0,0.0,0.0,0.0001514801716014744
EID2B,0.00030246059282975924,0.0,0.0,0.0,0.0,0.00015123029641487962
ZSCAN16-AS1,0.0003023509901039882,0.0,0.0,0.0,0.0,0.0001511754950519941
GPR155,0.000302331298159398,0.0,0.0,0.0,0.0,0.000151165649079699
AGMAT,0.00030223686093891326,0.0,0.0,0.0,0.0,0.00015111843046945663
FCGR2B,0.000302220934869997,0.0,0.0,0.0,0.0,0.0001511104674349985
SFXN4,0.0003019894541098423,0.0,0.0,0.0,0.0,0.00015099472705492115
TRIO,0.0003019075359302616,0.0,0.0,0.0,0.0,0.0001509537679651308
POC1A,0.00030161597005561725,0.0,0.0,0.0,0.0,0.00015080798502780862
ZC3H18,0.0003012218491227972,0.0,0.0,0.0,0.0,0.0001506109245613986
SEPHS1,0.00030105072926138893,0.0,0.0,0.0,0.0,0.00015052536463069447
RP1-187B23.1,0.0003007747565352298,0.0,0.0,0.0,0.0,0.0001503873782676149
SETDB2,0.0003007539899158175,0.0,0.0,0.0,0.0,0.00015037699495790876
SLC39A1,0.00030012005734573625,0.0,0.0,0.0,0.0,0.00015006002867286813
RSAD2,0.00030003526159545307,0.0,0.0,0.0,0.0,0.00015001763079772654
SCAP,0.00030001491144763674,0.0,0.0,0.0,0.0,0.00015000745572381837
MST4,0.0002998097294784871,0.0,0.0,0.0,0.0,0.00014990486473924356
ZNF770,0.00029979599960050756,0.0,0.0,0.0,0.0,0.00014989799980025378
UBE2T,0.00029976823788905606,0.0,0.0,0.0,0.0,0.00014988411894452803
HDAC4,0.0002996516170799808,0.0,0.0,0.0,0.0,0.0001498258085399904
BCL7A,0.00029948341155076983,0.0,0.0,0.0,0.0,0.00014974170577538491
TMX4,0.0002992846557065834,0.0,0.0,0.0,0.0,0.0001496423278532917
TSHZ2,0.0002991928036534659,0.0,0.0,0.0,0.0,0.00014959640182673296
RP11-285F7.2,0.0002990017239562992,0.0,0.0,0.0,0.0,0.0001495008619781496
CUL5,0.0002989996341655223,0.0,0.0,0.0,0.0,0.00014949981708276114
CHMP7,0.00029899381025175426,0.0,0.0,0.0,0.0,0.00014949690512587713
CKS2,0.0002989620523611251,0.0,0.0,0.0,0.0,0.00014948102618056255
IL1RN,0.00029895042096955964,0.0,0.0,0.0,0.0,0.00014947521048477982
CENPH,0.00029893868780877733,0.0,0.0,0.0,0.0,0.00014946934390438867
ZNF346,0.0002988377402868585,0.0,0.0,0.0,0.0,0.00014941887014342925
RABL6,0.0002987898591441534,0.0,0.0,0.0,0.0,0.0001493949295720767
SYT17,0.0002987820605150038,0.0,0.0,0.0,0.0,0.0001493910302575019
EEFSEC,0.0002986486016655508,0.0,0.0,0.0,0.0,0.0001493243008327754
MICU1,0.00029815736586743456,0.0,0.0,0.0,0.0,0.00014907868293371728
CCDC92,0.00029814439569116963,0.0,0.0,0.0,0.0,0.00014907219784558482
GMPPA,0.0002981133074421436,0.0,0.0,0.0,0.0,0.0001490566537210718
NAA16,0.0002981062760760236,0.0,0.0,0.0,0.0,0.0001490531380380118
CXCR3,0.00029786717634899893,0.0,0.0,0.0,0.0,0.00014893358817449947
PET117,0.00029771092123674246,0.0,0.0,0.0,0.0,0.00014885546061837123
TBXAS1,0.00029751291896354555,0.0,0.0,0.0,0.0,0.00014875645948177278
BRPF3,0.0002973439227254594,0.0,0.0,0.0,0.0,0.0001486719613627297
ABTB1,0.00029715912489687834,0.0,0.0,0.0,0.0,0.00014857956244843917
VAV1,0.00029714609922206256,0.0,0.0,0.0,0.0,0.00014857304961103128
C11orf57,0.0002969308616280233,0.0,0.0,0.0,0.0,0.00014846543081401166
CDC42EP2,0.00029636369182408284,0.0,0.0,0.0,0.0,0.00014818184591204142
BTG3,0.00029634793954227344,0.0,0.0,0.0,0.0,0.00014817396977113672
UPF2,0.0002961130449477491,0.0,0.0,0.0,0.0,0.00014805652247387456
ZNF227,0.00029587567457580713,0.0,0.0,0.0,0.0,0.00014793783728790356
CLASRP,0.0002957032189125313,0.0,0.0,0.0,0.0,0.00014785160945626565
FAM13B,0.00029564653265038717,0.0,0.0,0.0,0.0,0.00014782326632519359
LRBA,0.00029554500604005905,0.0,0.0,0.0,0.0,0.00014777250302002953
TXNRD2,0.00029552382532882043,0.0,0.0,0.0,0.0,0.00014776191266441022
ATAD1,0.00029524489464944405,0.0,0.0,0.0,0.0,0.00014762244732472203
COIL,0.0002952182037553229,0.0,0.0,0.0,0.0,0.00014760910187766146
USP19,0.00029513920912139434,0.0,0.0,0.0,0.0,0.00014756960456069717
INADL,0.0002950317997164053,0.0,0.0,0.0,0.0,0.00014751589985820265
C2orf68,0.00029500811620839054,0.0,0.0,0.0,0.0,0.00014750405810419527
RBM47,0.00029460096117298284,0.0,0.0,0.0,0.0,0.00014730048058649142
DIS3L2,0.0002944848708958909,0.0,0.0,0.0,0.0,0.00014724243544794545
CERS5,0.00029446025320090227,0.0,0.0,0.0,0.0,0.00014723012660045114
MDFIC,0.0002944597588849614,0.0,0.0,0.0,0.0,0.0001472298794424807
KIAA2013,0.00029410876514857895,0.0,0.0,0.0,0.0,0.00014705438257428947
HAUS8,0.00029395066050507676,0.0,0.0,0.0,0.0,0.00014697533025253838
RILP,0.0002938147210612846,0.0,0.0,0.0,0.0,0.0001469073605306423
DDX11,0.00029375880264297344,0.0,0.0,0.0,0.0,0.00014687940132148672
IL10RB-AS1,0.0002934773438322398,0.0,0.0,0.0,0.0,0.0001467386719161199
ADM,0.0002933984685888385,0.0,0.0,0.0,0.0,0.00014669923429441926
NDUFAF6,0.00029330412607396896,0.0,0.0,0.0,0.0,0.00014665206303698448
RBM19,0.00029285399719032113,0.0,0.0,0.0,0.0,0.00014642699859516057
SLC35C2,0.0002927670928263175,0.0,0.0,0.0,0.0,0.00014638354641315876
SLC50A1,0.0002927093654129273,0.0,0.0,0.0,0.0,0.00014635468270646364
PRPF19,0.000292707030973493,0.0,0.0,0.0,0.0,0.0001463535154867465
KB-1208A12.3,0.00029238836481407595,0.0,0.0,0.0,0.0,0.00014619418240703798
SKIV2L2,0.000292357337769352,0.0,0.0,0.0,0.0,0.000146178668884676
AP003733.1,0.00029228607997929136,0.0,0.0,0.0,0.0,0.00014614303998964568
AKAP10,0.00029213477421954063,0.0,0.0,0.0,0.0,0.00014606738710977031
ZNF317,0.0002918341750003422,0.0,0.0,0.0,0.0,0.0001459170875001711
PHF12,0.00029181117661566345,0.0,0.0,0.0,0.0,0.00014590558830783172
AFTPH,0.0002916851229394126,0.0,0.0,0.0,0.0,0.0001458425614697063
KDM4A-AS1,0.0002915023247558784,0.0,0.0,0.0,0.0,0.0001457511623779392
PIGK,0.00029146818701519437,0.0,0.0,0.0,0.0,0.00014573409350759718
FAM63B,0.00029136384367802983,0.0,0.0,0.0,0.0,0.00014568192183901492
GID4,0.0002913589512293345,0.0,0.0,0.0,0.0,0.00014567947561466724
KCTD12,0.00029094189203289267,0.0,0.0,0.0,0.0,0.00014547094601644633
CCDC137,0.00029050997223369383,0.0,0.0,0.0,0.0,0.00014525498611684691
ZNF862,0.00029046588363065373,0.0,0.0,0.0,0.0,0.00014523294181532687
GLT8D1,0.00029046033205042967,0.0,0.0,0.0,0.0,0.00014523016602521483
PAAF1,0.0002903673801769497,0.0,0.0,0.0,0.0,0.00014518369008847484
GABBR1,0.0002903010183374001,0.0,0.0,0.0,0.0,0.00014515050916870005
RAB34,0.00029028840042159604,0.0,0.0,0.0,0.0,0.00014514420021079802
RYBP,0.00029016985973038016,0.0,0.0,0.0,0.0,0.00014508492986519008
HERC3,0.00029010960970731993,0.0,0.0,0.0,0.0,0.00014505480485365997
CAAP1,0.00028977023260712726,0.0,0.0,0.0,0.0,0.00014488511630356363
MRPS27,0.00028959666713204837,0.0,0.0,0.0,0.0,0.00014479833356602419
ZZZ3,0.0002895583252955996,0.0,0.0,0.0,0.0,0.0001447791626477998
BCAP29,0.00028947518591753693,0.0,0.0,0.0,0.0,0.00014473759295876846
ZNF136,0.0002893532550302304,0.0,0.0,0.0,0.0,0.0001446766275151152
ACAP3,0.0002893008160378103,0.0,0.0,0.0,0.0,0.00014465040801890514
VPS39,0.0002891071900378849,0.0,0.0,0.0,0.0,0.00014455359501894244
HOXB2,0.0002887237823922821,0.0,0.0,0.0,0.0,0.00014436189119614105
VTI1A,0.0002886976491708536,0.0,0.0,0.0,0.0,0.0001443488245854268
TBC1D31,0.00028847001658477005,0.0,0.0,0.0,0.0,0.00014423500829238503
C7orf31,0.0002883696110911685,0.0,0.0,0.0,0.0,0.00014418480554558426
BRAF,0.00028812077566440266,0.0,0.0,0.0,0.0,0.00014406038783220133
NKIRAS1,0.0002880809082210636,0.0,0.0,0.0,0.0,0.0001440404541105318
CLDND1,0.0002880201617370792,0.0,0.0,0.0,0.0,0.0001440100808685396
TM2D2,0.00028795475646206734,0.0,0.0,0.0,0.0,0.00014397737823103367
ARL15,0.0002871331763083604,0.0,0.0,0.0,0.0,0.0001435665881541802
SETD9,0.00028704790201699887,0.0,0.0,0.0,0.0,0.00014352395100849944
RP5-940J5.9,0.0002869095884399065,0.0,0.0,0.0,0.0,0.00014345479421995326
GADD45A,0.00028687568324084874,0.0,0.0,0.0,0.0,0.00014343784162042437
EIF5AL1,0.0002868574268285346,0.0,0.0,0.0,0.0,0.0001434287134142673
LMNA,0.0002865456349243228,0.0,0.0,0.0,0.0,0.0001432728174621614
UTP18,0.0002865184923645662,0.0,0.0,0.0,0.0,0.0001432592461822831
CD27-AS1,0.0002863599919330396,0.0,0.0,0.0,0.0,0.0001431799959665198
MTAP,0.0002859042552356471,0.0,0.0,0.0,0.0,0.00014295212761782354
SPATA5,0.0002855782614806106,0.0,0.0,0.0,0.0,0.0001427891307403053
DDX54,0.0002855311561387156,0.0,0.0,0.0,0.0,0.0001427655780693578
AC013264.2,0.0002850996724280764,0.0,0.0,0.0,0.0,0.0001425498362140382
TAF10,0.0002850932103132122,0.0,0.0,0.0,0.0,0.0001425466051566061
C7orf49,0.0002850533835366729,0.0,0.0,0.0,0.0,0.00014252669176833646
DDX52,0.0002849777369000347,0.0,0.0,0.0,0.0,0.00014248886845001735
GPATCH4,0.00028491878898986785,0.0,0.0,0.0,0.0,0.00014245939449493392
ZNF397,0.00028452621234622075,0.0,0.0,0.0,0.0,0.00014226310617311037
TRMT10B,0.0002845080484739176,0.0,0.0,0.0,0.0,0.0001422540242369588
GBP3,0.0002844594346282773,0.0,0.0,0.0,0.0,0.00014222971731413865
LRP5L,0.00028426165911101366,0.0,0.0,0.0,0.0,0.00014213082955550683
CREB5,0.0002842194862265611,0.0,0.0,0.0,0.0,0.00014210974311328056
UBR3,0.0002840270144009928,0.0,0.0,0.0,0.0,0.0001420135072004964
NELL2,0.00028398761724537843,0.0,0.0,0.0,0.0,0.00014199380862268921
PIEZO1,0.00028387177945904326,0.0,0.0,0.0,0.0,0.00014193588972952163
RBM14,0.0002837211563141064,0.0,0.0,0.0,0.0,0.0001418605781570532
PDE6D,0.0002835370987067467,0.0,0.0,0.0,0.0,0.00014176854935337335
GORAB,0.000283478600327035,0.0,0.0,0.0,0.0,0.0001417393001635175
RPUSD3,0.0002834013284850756,0.0,0.0,0.0,0.0,0.0001417006642425378
RAB11FIP4,0.00028330994183407057,0.0,0.0,0.0,0.0,0.00014165497091703528
SLMAP,0.0002832617029407109,0.0,0.0,0.0,0.0,0.00014163085147035544
C18orf8,0.000283157879277104,0.0,0.0,0.0,0.0,0.000141578939638552
TSPAN2,0.00028315729285640896,0.0,0.0,0.0,0.0,0.00014157864642820448
ATHL1,0.00028285822634275425,0.0,0.0,0.0,0.0,0.00014142911317137713
KLHL21,0.0002828038086061325,0.0,0.0,0.0,0.0,0.00014140190430306625
TNFRSF13B,0.00028269386592407505,0.0,0.0,0.0,0.0,0.00014134693296203753
AKAP7,0.00028264788001139505,0.0,0.0,0.0,0.0,0.00014132394000569752
MCM5,0.00028244714808553517,0.0,0.0,0.0,0.0,0.00014122357404276758
PCNA,0.00028243370348229516,0.0,0.0,0.0,0.0,0.00014121685174114758
ENOSF1,0.0002824038109629475,0.0,0.0,0.0,0.0,0.00014120190548147374
TTC16,0.0002820865039838023,0.0,0.0,0.0,0.0,0.00014104325199190115
KIAA0226,0.0002815713024829383,0.0,0.0,0.0,0.0,0.00014078565124146916
FKBP15,0.00028146024681789943,0.0,0.0,0.0,0.0,0.00014073012340894972
POGLUT1,0.0002814184490993456,0.0,0.0,0.0,0.0,0.0001407092245496728
USP30-AS1,0.00028132857949544427,0.0,0.0,0.0,0.0,0.00014066428974772213
FBXO4,0.000281294696328509,0.0,0.0,0.0,0.0,0.0001406473481642545
ARNTL,0.000281287334439776,0.0,0.0,0.0,0.0,0.000140643667219888
UBE2Z,0.0002810392614387821,0.0,0.0,0.0,0.0,0.00014051963071939105
FOXO3,0.00028103345016045875,0.0,0.0,0.0,0.0,0.00014051672508022937
HMGB3,0.00028082383518169364,0.0,0.0,0.0,0.0,0.00014041191759084682
S100Z,0.00028081290668317946,0.0,0.0,0.0,0.0,0.00014040645334158973
SIRT5,0.00028077557670248143,0.0,0.0,0.0,0.0,0.00014038778835124072
ICOS,0.0002806754809191343,0.0,0.0,0.0,0.0,0.00014033774045956715
SPIN2B,0.0002805618681576987,0.0,0.0,0.0,0.0,0.00014028093407884935
ARMC5,0.00028036438208636495,0.0,0.0,0.0,0.0,0.00014018219104318247
PEX6,0.0002803206484405163,0.0,0.0,0.0,0.0,0.00014016032422025816
CBFA2T2,0.00028027209343204214,0.0,0.0,0.0,0.0,0.00014013604671602107
MRPL38,0.00028024279219101894,0.0,0.0,0.0,0.0,0.00014012139609550947
MEI1,0.0002802415185850775,0.0,0.0,0.0,0.0,0.00014012075929253876
DDX28,0.00028010692506146923,0.0,0.0,0.0,0.0,0.00014005346253073461
MATN1-AS1,0.00027988121493000495,0.0,0.0,0.0,0.0,0.00013994060746500247
CXCR6,0.000279764149678444,0.0,0.0,0.0,0.0,0.000139882074839222
CAPN7,0.0002797414750893967,0.0,0.0,0.0,0.0,0.00013987073754469836
HIATL2,0.00027948126385163763,0.0,0.0,0.0,0.0,0.00013974063192581882
THOC5,0.00027942647656701626,0.0,0.0,0.0,0.0,0.00013971323828350813
TCTA,0.000279166571843826,0.0,0.0,0.0,0.0,0.000139583285921913
MIEF1,0.00027913258079960006,0.0,0.0,0.0,0.0,0.00013956629039980003
SMARCA2,0.0002791256478342903,0.0,0.0,0.0,0.0,0.00013956282391714515
MVD,0.0002789468234058525,0.0,0.0,0.0,0.0,0.00013947341170292624
SLC25A17,0.0002789326892683284,0.0,0.0,0.0,0.0,0.0001394663446341642
GCLM,0.0002789069134114334,0.0,0.0,0.0,0.0,0.0001394534567057167
SNUPN,0.00027886132332970935,0.0,0.0,0.0,0.0,0.00013943066166485467
HDAC10,0.0002788542795348068,0.0,0.0,0.0,0.0,0.0001394271397674034
P2RY10,0.0002788489118633562,0.0,0.0,0.0,0.0,0.0001394244559316781
ALG6,0.0002787335919391556,0.0,0.0,0.0,0.0,0.0001393667959695778
ANGEL2,0.0002786603490491441,0.0,0.0,0.0,0.0,0.00013933017452457205
DLGAP4,0.00027862593124045076,0.0,0.0,0.0,0.0,0.00013931296562022538
ATG4A,0.00027856625233906203,0.0,0.0,0.0,0.0,0.00013928312616953101
FBXO32,0.0002783030098623032,0.0,0.0,0.0,0.0,0.0001391515049311516
ECHDC2,0.0002780366033777127,0.0,0.0,0.0,0.0,0.00013901830168885635
KIAA1432,0.00027775560671739575,0.0,0.0,0.0,0.0,0.00013887780335869788
JUP,0.0002776689446140934,0.0,0.0,0.0,0.0,0.0001388344723070467
SIRPB1,0.00027754588619868765,0.0,0.0,0.0,0.0,0.00013877294309934382
ARRB1,0.00027748124764088696,0.0,0.0,0.0,0.0,0.00013874062382044348
CYP4V2,0.00027719136587704457,0.0,0.0,0.0,0.0,0.00013859568293852229
RP5-1068E13.7,0.00027717747388798417,0.0,0.0,0.0,0.0,0.00013858873694399209
DNAJC21,0.000277071138215287,0.0,0.0,0.0,0.0,0.0001385355691076435
CLSPN,0.0002769232651491777,0.0,0.0,0.0,0.0,0.00013846163257458886
TMEM80,0.00027683632133399254,0.0,0.0,0.0,0.0,0.00013841816066699627
KIAA1715,0.00027681576191353544,0.0,0.0,0.0,0.0,0.00013840788095676772
WDR89,0.0002767332853498662,0.0,0.0,0.0,0.0,0.0001383666426749331
TBRG4,0.0002766497699297577,0.0,0.0,0.0,0.0,0.00013832488496487886
LMAN1,0.0002765714561634327,0.0,0.0,0.0,0.0,0.00013828572808171634
CTC-250I14.6,0.000276480289877903,0.0,0.0,0.0,0.0,0.0001382401449389515
CPSF3,0.00027635241766618674,0.0,0.0,0.0,0.0,0.00013817620883309337
RP9,0.0002763386145734836,0.0,0.0,0.0,0.0,0.0001381693072867418
PLCG1,0.0002762820185505834,0.0,0.0,0.0,0.0,0.0001381410092752917
HAUS7,0.0002762739055677465,0.0,0.0,0.0,0.0,0.00013813695278387325
DYNC1LI2,0.0002756575147339597,0.0,0.0,0.0,0.0,0.00013782875736697986
LUCAT1,0.00027548293282866264,0.0,0.0,0.0,0.0,0.00013774146641433132
LRRC61,0.0002754780965785205,0.0,0.0,0.0,0.0,0.00013773904828926026
GSK3A,0.0002754362371608659,0.0,0.0,0.0,0.0,0.00013771811858043296
HRAS,0.00027542441238968986,0.0,0.0,0.0,0.0,0.00013771220619484493
