gene,grad_abs
ZFY,0.07607044
ATP5B,0.07606514
TBC1D24,0.0760646
ATL1,0.076058775
SFXN5,0.07605299
DUSP6,0.07605213
VSIG4,0.07605053
RP13-582O9.5,0.07604673
RP11-213H15.1,0.076046
CENPM,0.0760399
MYADM,0.07602888
MAPKAPK5-AS1,0.07602176
AP000254.8,0.07601847
TAOK1,0.07601753
TRPC4AP,0.07600739
HAX1,0.07600513
CYB561D1,0.0759803
KDM5C,0.07597993
ZACN,0.07597481
SMAD4,0.07597287
WDR4,0.075968504
CCDC125,0.07596377
CREB5,0.07596285
FBXO38,0.07595353
RP11-46H11.3,0.07594404
GPD2,0.07593829
SUMO1,0.075935684
CTC-378H22.2,0.07592198
BAG6,0.07591893
ZBTB11,0.07591781
SPG11,0.07591019
ANKMY2,0.07590752
PTPN18,0.07589237
TOLLIP,0.0758915
TMEM229B,0.07587991
CRYL1,0.07587095
TYMP,0.075860195
IFI35,0.075847894
AC007228.9,0.075847894
WDR11-AS1,0.07584621
DCLRE1B,0.07583772
PHB2,0.07582567
ZNF131,0.07582353
RP11-215P8.3,0.07581869
SETD3,0.075816885
CARD9,0.07581198
PRELID2,0.0758112
TBCE,0.075811096
CCR6,0.075805634
ECE1,0.07580117
CHEK2,0.07579948
TRADD,0.07579496
GTF3C2,0.07578889
PREX1,0.07578274
ZNF286A,0.07577516
SRD5A1,0.07577109
WDR82,0.07576778
RP11-732M18.3,0.075766146
RP11-713P17.3,0.07575918
PRKCZ,0.075755976
HCK,0.07573751
RP11-803B1.8,0.07573423
LEO1,0.07572981
XCL2,0.075718954
FUNDC1,0.075712875
MEGF6,0.075712055
GLRX,0.075699784
HSD11B1,0.07569643
SRP68,0.07569316
FXYD1,0.07568316
SH3BP5,0.07568131
ATP13A4,0.075668946
SLC35B1,0.07566638
SCT,0.07566622
USP24,0.0756448
GK5,0.07563848
MTR,0.0756363
TIGD3,0.07562261
LYZ,0.075621516
RP11-535A5.1,0.07561976
SGOL1,0.075614475
TMEM44-AS1,0.075609215
NAPA-AS1,0.07560284
EIF4G2,0.075590566
AP1B1,0.07559042
LRRC58,0.07558256
TBC1D30,0.075571224
UCP3,0.07556875
WFIKKN1,0.07556328
FAM209A,0.075551406
ZNF571,0.075540565
KDM1A,0.07553043
POMT2,0.075512566
KAT6B,0.07550653
C12orf76,0.0755044
DRAP1,0.07550423
MT-ND4,0.075501814
NDUFS6,0.07548989
NDUFA7-1,0.07548762
EFEMP2,0.075485244
ZNF223-1,0.075484164
ARHGAP1,0.07547786
PPARA,0.07547527
CDKL5,0.07546848
CCDC22,0.07546817
TTC38,0.07546007
MRPL20,0.07544934
MLF2,0.07544853
SDCCAG3,0.075442314
AKAP13,0.075442
PCYT2,0.075439066
THNSL2,0.075435065
UBXN7-AS1,0.075420186
CTD-2288F12.1,0.07541964
R3HDM2,0.07541951
EIF6,0.075419
LSM3,0.075417034
SH2D1B,0.075413324
PTPRN2,0.07540622
AARS,0.07540522
PDCL,0.075387016
CEP85L,0.07538603
AKT2,0.07537431
STK38L,0.07536973
F2RL1,0.07536567
SLX4,0.07536554
SNX13,0.075355954
JMY,0.07535059
COL4A4,0.07535031
METTL7A,0.07533799
SLC16A10,0.07533787
MAP1LC3B,0.075336166
TRAIP,0.07532515
PPFIA1,0.075318955
ZHX1,0.075317964
WASF2,0.07531492
SLC27A2,0.07531484
LMF1,0.07530274
RAB5C,0.075292915
PAGR1,0.07528892
GOLIM4,0.075276025
KLHDC10,0.07527529
UHMK1,0.07526787
HMOX1,0.07526691
TNFRSF13B,0.0752653
NUGGC,0.07525895
SDR42E2,0.07525427
GPRC5C,0.07525411
WBSCR16,0.075251326
SPIRE2,0.07525092
PTP4A2,0.07523872
CEP19,0.07523591
RRAGB,0.07523525
RN7SL832P,0.0752269
ATP5J,0.07522246
ABHD4,0.07520355
RP11-163N6.2,0.07520177
LINC00663,0.07520139
C17orf58,0.075185806
IFT57,0.07518465
IRAK1,0.07518419
SIGLEC14,0.07517444
C10orf111,0.07517184
MBNL1-AS1,0.07516854
RPL31,0.075158745
THAP7-AS1,0.07515803
KIF21B,0.07515413
RP1-234P15.4,0.0751393
ORMDL3,0.07513859
IL15RA,0.07513856
ID2,0.07513718
LINC00954,0.07513638
HIST1H2BK,0.07513351
BRI3,0.07512991
RASD1,0.07512251
CEP112,0.07512135
C1GALT1,0.075120494
STRN4,0.07511779
SOD2,0.075117685
CTD-2135D7.5,0.07511696
GLCE,0.07511065
TCEB3,0.075110234
ZNF625,0.07510881
PURB,0.07509309
RP11-1398P2.1,0.07509279
YPEL4,0.07508852
XPO1,0.07507936
DENND2C,0.07507738
LEF1,0.07507675
CRTC1,0.07506077
DCTN2,0.07505968
SRCRB4D,0.07505717
PADI4,0.07505317
FECH,0.07504618
ATP6V0A1,0.07504084
RPS4Y1,0.07503907
ZNF260,0.07503816
RP11-1079K10.4,0.075032294
ARMC10,0.07502961
CCDC127,0.07502801
ARRDC1,0.075007424
SH3GL1,0.07499447
SLC2A11,0.07499209
CAP1,0.07498285
CCND2,0.07498005
TDP1,0.07497321
ZNF583,0.07497091
VCPIP1,0.074965596
MRPS6,0.07496393
INO80C,0.074954525
IP6K2,0.0749447
BUD31,0.074931
C10ORF68,0.07493
WDR46,0.07492238
PCNT,0.07491622
RP11-105N14.1,0.07489919
RMI2,0.07489861
TRDMT1,0.07489679
SLC4A5,0.07489398
SPERT,0.074893974
RP11-755F10.1,0.074886546
STK17B,0.074884295
FAM78A,0.07487953
ODC1,0.07487718
IFIT2,0.07487505
AZI2,0.07487325
ACTR1B,0.074870385
NAP1L3,0.07485944
CD55,0.07485719
MTMR10,0.07485387
TCTN2,0.07484624
DDX51,0.074836746
ZNF763,0.07483577
ALDH2,0.074824594
ZNF347,0.07481986
RFESD,0.07481895
RP11-522I20.3,0.07480947
RARG,0.07480574
P2RY12,0.07480546
TNFRSF11A,0.07479771
SLAMF7,0.074793845
PTTG1,0.07479384
LILRA3,0.0747929
ZNF250,0.07478343
RP1-266L20.2,0.074782796
RCSD1,0.07477854
RAE1,0.07476078
TMEM66,0.07475736
PODN,0.07475459
RASAL1,0.07474829
RABGAP1,0.07474704
AC015849.19,0.07474611
RP11-117D22.2,0.074741736
DYNLRB1,0.07473029
AC009065.1,0.07472452
SLC7A7,0.07472369
CDC42EP1,0.07471545
PRELID1,0.074710235
PARVB,0.07470397
VAV3,0.07468925
YARS,0.074686624
RP11-267N12.3,0.07467756
C12orf79,0.07465267
CCND3,0.07464181
SAMHD1,0.07464012
TAF5,0.0746328
NOTCH2NL,0.07462243
PARG,0.07460786
GAREML,0.07460509
SEC11A,0.07460197
SPR,0.07459942
LY96,0.0745832
CHD3,0.07457915
CTD-3064H18.1,0.07457798
TMTC1,0.07457774
RNF2,0.074565664
CTD-2651B20.3,0.07456559
PI16,0.074564345
AC074183.4,0.07456297
MYO1E,0.07452418
MRPS14,0.07452399
ZNF19,0.074507035
RP11-298J20.3,0.07450068
RP11-275I4.1,0.07450003
C12orf45,0.0744948
DHX35,0.074493796
RNF114,0.07448967
HBS1L,0.0744877
MRPS18C,0.07448027
SNORA76,0.07447171
RP11-804H8.6,0.07446657
APOL3,0.07446255
CLNS1A,0.07446114
NDUFA9,0.07445385
SOX7,0.07444549
ZNF580,0.07444491
LINC00894,0.07443803
FDX1,0.0744379
MAN2B2,0.07443724
TPM1,0.07443231
HDAC11,0.074426696
HSH2D,0.07442639
C1orf131,0.074421324
BCL7C,0.074420184
OXLD1,0.07440579
PPP4R1,0.074399225
C1orf61,0.07439332
PPIF,0.07438744
FLOT1,0.07437963
RALGAPA1,0.07437317
FNTB,0.07436906
NT5C3B,0.07435922
ZNF100,0.07435576
INO80E,0.07435395
FGF9,0.07435129
RP11-73E17.2,0.07435072
RP11-582J16.5,0.07434577
ALDH1B1,0.07434374
EDF1,0.07434111
CORO2A,0.0743373
G6PC3,0.07433182
NDUFA12,0.07432013
NPPA-AS1,0.074313544
TMEM5,0.074308276
DPH7,0.07430251
RMDN1,0.07428867
TRMT10A,0.07428329
SLC30A1,0.07428028
LILRB4,0.074274905
ZNF254,0.07426416
RFTN1,0.07425027
CCR2,0.074237265
MTIF2,0.07423551
SSPN,0.07422851
RP11-22P6.3,0.07421095
CEACAM21,0.07418975
TRIM69,0.07417293
LA16c-358B7.3,0.07415969
PTK2,0.074159354
APOBEC3C,0.07415334
TRIM38,0.07415192
AGAP3,0.074145354
LAMC1,0.07413882
EXOSC2,0.07413011
SOCS2,0.07412288
CLASP2,0.07411968
BTAF1,0.07411928
MIER3,0.074118264
SLC5A6,0.07411411
FAM213A,0.07410637
SORL1,0.0741032
STEAP3,0.07409397
CREB1,0.074088775
CCDC85B,0.07407752
FYB,0.074074455
MYO1F,0.07406802
OASL,0.07406328
YME1L1,0.07405883
UBE3D,0.07404324
ZNF654,0.07404318
IFI27L1,0.07404244
TRAF3IP2-AS1,0.0740412
MTX2,0.07403915
RP11-372K14.2,0.07403739
KIF5B,0.07403488
C3orf52,0.07403249
ATG16L1,0.074014485
MKI67,0.07400045
TMEM18,0.07400015
MNAT1,0.07399642
SAMD4A,0.07399344
HN1L,0.07399025
RP11-317N8.5,0.073972836
HCFC1-AS1,0.07396815
UBASH3B,0.07396788
TMEM52,0.073965006
NAALADL1,0.07396317
ZNRF2,0.07394818
RP11-305L7.3,0.07393235
LINC00959,0.07392706
ICAM4,0.07392323
ARID3A,0.073920704
DCAF8,0.073919006
RP11-389O22.1,0.07391537
LAPTM4B,0.073898345
FASTKD1,0.0738918
AMACR,0.07387921
VPS13A-AS1,0.07386462
PON2,0.07385942
RALGPS1,0.07384252
MED4-AS1,0.07384113
MAX,0.07383187
LGALS2,0.07381712
CRIP1-1,0.07381142
CX3CR1,0.0738099
MRPS36,0.07379861
C18orf25,0.073796086
TNPO2,0.07377871
RP4-612B15.3,0.07377805
AUP1,0.07377176
MAST2,0.073766574
UCP2,0.07376356
ERC1,0.07375982
CTD-3154N5.1,0.073758915
PDK4,0.07375237
LTB4R2-1,0.07374435
MYO9B,0.073731914
HOXB-AS1,0.07372553
CNR2,0.07372387
ABCF2,0.0737195
RP11-342I1.2,0.073712
ANO10,0.07370576
MTERFD3,0.073688455
RP11-181C3.1,0.073687844
SLC22A17,0.07367737
LENG8,0.073667035
SUMO3,0.073665686
ERLEC1,0.0736595
IGSF9B,0.073652536
RP5-1068E13.7,0.07364956
POLI,0.07364852
ANKRD18B,0.0736406
FRMD8,0.073619656
EIF2S2,0.073618464
CYP2R1,0.0736155
TXNL1,0.073589794
PLEKHG4,0.07358713
EHD4,0.07358114
GLTPD1,0.07357897
DDX19A,0.07356749
SLC9B1,0.07355748
AC007036.6,0.07354888
LYRM2,0.07353868
HSP90B1,0.07353202
LINC00847,0.073527075
MAGEF1,0.073517695
ARMC6,0.07350217
MARCH2,0.07349174
CLIP1,0.073488355
BRAF,0.07348509
PAOX,0.07348364
IL10RA,0.07348278
ACOT4,0.07347499
NUP210,0.073457256
MYO18A,0.07345497
MAML1,0.07344824
UBQLN4,0.07344727
RAP1GAP2,0.07343904
RBM22,0.073433384
KCNMB1,0.07342993
ZNF439,0.0734177
SBF2-AS1,0.07341132
RPL23A,0.07340106
N6AMT1,0.07339962
AC139100.2,0.07339235
KLRG1,0.073388055
AC145212.1,0.07337751
RP11-559M23.1,0.07337478
AARS2,0.07337452
NUP107,0.07337249
PNMA1,0.07336688
C10orf88,0.07336235
RBMX2,0.07336037
CEP44,0.07331872
SPRY1,0.073318265
ZNF837,0.07331819
ELAC1,0.073304534
OSBPL1A,0.0733017
NFAT5,0.07329996
NUDT15,0.07329697
ARPC4,0.073295906
C5orf51,0.07328847
WNK3,0.07328665
NECAB3,0.07328307
RSBN1L,0.073252
PRTFDC1,0.07325165
PGAM1,0.07323812
FAM212A,0.07323213
ATE1,0.07322924
KCTD21,0.07322324
TXNDC5,0.07321972
AC079922.3,0.07321557
SMPD2,0.073213495
GNG5,0.0732002
RP4-684O24.5,0.073190406
TRNP1,0.073187634
GIT1,0.07318256
GGT7,0.073175244
RABL3,0.07317358
RANGRF,0.073168345
CAPN2,0.07316452
AC011747.4,0.073147945
ECHS1,0.073141746
MRAS,0.073138304
PHGDH,0.07313373
RP11-221J22.2,0.07312714
MOSPD3,0.07312601
METTL17,0.07311895
PRKAR1A,0.073113084
CKAP4,0.07311261
RANBP17,0.07310709
C11orf31,0.07310161
PCBP2,0.0730995
MBLAC1,0.07309727
AC002310.12,0.07309358
ZDHHC12,0.07308937
B3GAT1,0.07308628
GGPS1,0.073069364
IGFBP6,0.073069036
TAF4,0.07306434
CCDC6,0.073057555
NBPF15,0.07304629
ASB9,0.07303348
LINC00342,0.07303229
ASGR2,0.07303076
CAPN10,0.073026456
RP3-508I15.22,0.073024176
TAF4B,0.07302307
MAFF,0.07302207
PSPN,0.07301987
HYAL3,0.07301732
AC116614.1,0.07300413
TULP2,0.07299463
MRGBP,0.07298621
RNF26,0.07298334
ZBTB42,0.07297686
C4orf36,0.07294754
SLC22A4,0.0729443
CABP4,0.07294376
GLUD1,0.072940454
SERPINE1,0.072935276
SPTSSA,0.07293074
OIP5,0.072927676
C1RL,0.072920755
AP000783.1,0.07291267
MRPS5,0.07290643
PDE3B,0.07290267
NFIX,0.072891235
OAZ1,0.072885394
CH25H,0.07288435
LCNL1,0.07288431
NR4A2,0.07287035
PBRM1,0.07286515
STXBP4,0.072864614
SLC25A33,0.07285611
PAPSS1,0.07284424
RP11-317J10.2,0.072843455
PPM1M,0.07284139
CST3,0.07283179
TMPRSS11E,0.07283027
ITGB7,0.072828926
SVOPL,0.07282066
ADCK2,0.07282034
CCDC142,0.07281759
BST2,0.07281379
HIST1H2BG,0.072813205
CACUL1,0.072809644
CALCOCO2,0.07280855
ITGA2B,0.072805904
GPT2,0.072793275
HDLBP,0.07278158
AQR,0.07278122
FAM53C,0.072775885
CSDE1,0.07277432
C1orf56,0.0727723
GTDC1,0.07276897
ZDHHC20,0.072764695
RAB15,0.07273797
CTC-428G20.3,0.07273569
PIP4K2C,0.07273016
DHDDS,0.0727282
ARHGEF12,0.072724685
FAM185A,0.07271867
COG3,0.07271593
PRKRIP1,0.072715685
TAX1BP3,0.072708055
ELMOD3,0.072707094
EXOSC4,0.07269477
AKIP1,0.07268534
FMO5,0.072660625
RP11-72M17.1,0.07265728
SEPN1,0.07265603
MRPL37,0.07265025
GSTM3,0.07264112
SLC20A2,0.07263234
COX6A1P2,0.07262745
TPM4,0.072621755
ZNF606,0.0726194
CARKD,0.072608754
RP11-333E1.1,0.07260449
DR1,0.07259242
DNAJC7,0.07259213
MT-CYB,0.07259124
SFSWAP,0.0725833
AMER1,0.07257184
C6orf229,0.07257063
TMEM208,0.07255392
LY6G5B,0.07254617
SRFBP1,0.072545014
PRDM8,0.07254331
PDE4DIP,0.07253947
CTA-14H9.5,0.07251621
ZNF860,0.07251145
WHSC1,0.07250616
LINC00341,0.07250593
CYTH4,0.07250209
SNRNP70,0.07249861
SNRPN,0.07248554
COG1,0.07248544
OGFOD2,0.07248395
PELO,0.072466135
NAP1L6,0.07245578
RNH1,0.07244698
AOAH,0.072444
FAM3A,0.072435476
TIMP2,0.07242966
SLC16A3,0.0724182
ANKS6,0.0724182
TCIRG1,0.07241602
RP11-96D1.11,0.0724152
NIT1,0.07239889
BLOC1S3,0.07238197
AC015922.6,0.07237831
RP11-252C15.1,0.07237433
KLHL18,0.07236719
LGALS9B,0.072366126
TTC21B,0.07234634
CEPT1,0.07234224
HSD17B12,0.07234104
SRSF11,0.07233972
PRMT2,0.07233743
TBC1D17,0.07233696
AMY2B,0.07232686
FAM84B,0.072325386
GABBR1,0.07231882
LINC00482,0.07231601
CD79A,0.07230903
ZNF516,0.07230418
NOTCH2,0.07228429
LRCH1,0.07227378
AC004381.6,0.072268
CYB5A,0.07226561
FAM21B,0.0722636
RAB18,0.07226325
CHCHD7,0.072259896
ZMPSTE24,0.072258875
RP11-872J21.3,0.072255835
RP11-441O15.3,0.07225206
RUSC1-AS1,0.07221604
FBXO2,0.07220157
RP11-104L21.3,0.07220144
RBFA,0.072191894
ZWINT,0.07218679
RP3-525N10.2,0.072179
PTK6,0.07217663
OTUD4,0.07215464
PTPLAD1,0.0721383
CARF,0.07213709
KMT2D,0.072135665
MORN2,0.07213539
C12orf23,0.07213221
B9D2,0.072123
CTD-3074O7.12,0.07212259
DLEU2L,0.072111785
SECISBP2L,0.07211105
TMEM170B,0.072107226
TBC1D1,0.072104424
HDGFRP2,0.07210102
TMEM180,0.072099596
NOD2,0.07209787
CTD-3088G3.8,0.07209565
RP13-753N3.1,0.07208315
ACSBG1,0.07207786
AC005944.2,0.07207705
CNEP1R1,0.072072476
PTPN1,0.0720509
PPP2R1B,0.07204606
IDO1,0.07203965
PFKM,0.072038874
EIF4ENIF1,0.07203234
ZMYM5,0.0720263
PDE2A,0.07201905
RP11-402D21.2,0.07200686
MIAT,0.072000235
KB-431C1.4,0.07199173
TUBB2A,0.071989544
BAZ2B,0.07198779
MED14-AS1,0.07198309
RP11-429J17.2,0.07197418
C10orf11,0.07196527
DHPS,0.071957394
MRPL38,0.071939126
S100A13,0.07193719
RP11-793H13.11,0.071928225
RNF121,0.07191683
ELF2,0.071912184
ATP5G3,0.071901225
NXT2,0.07189769
FAM106A,0.071891226
RP11-588G21.2,0.07188797
PLEKHA8,0.071882084
BTBD1,0.071879774
ZNF407,0.07187935
NDUFS5,0.07186329
RP11-430H10.1,0.071861334
ID1,0.07185879
WBP2,0.071833365
CTA-29F11.1,0.07183317
KCNE1,0.071826234
SRXN1,0.07182038
STAT5B,0.071817145
PHTF1,0.07180997
ADM,0.071804285
AP006222.2,0.07179877
ZEB1,0.07179401
NRG2,0.07178909
SNX22,0.07177821
FFAR3,0.071767725
TIMELESS,0.07176363
BTBD8,0.07176271
C5orf55,0.0717599
RP5-1057J7.6,0.07175695
RAB38,0.071738675
MMP28,0.07172597
VIPR1,0.07172271
AC104655.3,0.07171685
SIMC1,0.07171067
ZSCAN5A,0.07171058
COX7A2L,0.071705505
IRAK1BP1,0.071702324
COQ4,0.07169649
SGTB,0.07169593
ANXA5,0.07168503
CIZ1,0.07167895
RSL24D1,0.07167675
TNFRSF10D,0.07166983
EEF2,0.07166773
FPR2,0.071666084
HPDL,0.071654916
IARS2,0.07165264
C10orf12,0.07164581
RP11-318C24.2,0.07164483
MKNK2,0.071638495
RUVBL2,0.07163734
GPR84,0.07163628
RP3-402G11.25,0.07163355
RP11-798G7.6,0.071620636
RP11-367J11.2,0.07161854
CCR1,0.0716016
SPIDR,0.07159886
MAPKAPK5,0.07159714
ERO1LB,0.07159678
CYB561,0.07159189
FKBP2,0.07159181
CD99L2,0.071588844
MYCBPAP,0.071581475
EIF4A1,0.07157946
KIFAP3,0.071557075
PRDX4,0.071556434
ZNF677,0.071545064
HIST2H2AB,0.07154228
TMEM181,0.07153816
RP11-536C5.7,0.07152816
UBE4B,0.07152487
SF3A2,0.071520224
STARD7,0.07152004
KIAA1683,0.07151018
ARSG,0.071508564
PCMTD1,0.071502276
OGFOD1,0.07150136
FGFR1OP2,0.07148867
ADNP2,0.07148639
SLA2,0.071471155
ATF4,0.07145673
TFRC,0.07144844
RP11-422P24.11,0.07142504
RP4-789D17.5,0.07142134
BTN3A2,0.071402
U91328.19,0.071399964
CENPC,0.071391374
FAM210B,0.07136122
DNAJB4,0.0713448
CCDC149,0.071340814
ANKHD1-EIF4EBP3,0.07133634
LCP1,0.071333885
COX7C,0.07131503
SRSF2,0.071309716
FSD1L,0.07129939
ZNF629,0.07129359
MUL1,0.07129175
TRIM11,0.07128568
SMAD1,0.07126862
GSK3B,0.07126635
STK3,0.071256466
FAHD2A,0.07125493
VAMP8,0.07125196
ZNF641,0.07125021
LEKR1,0.07124113
AC005932.1,0.071235314
BCL11B,0.07121367
RNF44,0.07120952
CD6,0.07120594
SLC25A25,0.07120138
LDLRAP1,0.07118654
NLE1,0.07117872
RP11-126L15.4,0.071177
PSMD5,0.07117008
SCAND1,0.071158744
XAB2,0.07115489
LARS2,0.0711495
CNNM3,0.07114899
HAUS2,0.07114544
MAGIX,0.0711427
PAXIP1-AS2,0.07114217
CYSLTR2,0.071137905
XAF1,0.07111737
SERHL2,0.07111387
MRFAP1,0.07111363
HLA-DPB1,0.07111144
FAM229B,0.0711112
RNF144B,0.071111046
ODF3B,0.071110435
XPOT,0.07110114
ZNF710,0.07109208
ERCC3,0.071089715
EOGT,0.07108243
RP5-894D12.3,0.07107864
RP11-693J15.5,0.07107589
MRPS21,0.07106801
VIPR2,0.07106478
KIAA0430,0.07105723
WIPI2,0.07105027
SOS1,0.0710289
N6AMT2,0.07101668
EEF1A1,0.07101386
ZBTB40,0.071008064
DAPK3,0.07100427
BCR,0.07098515
SENP5,0.07098458
CTD-2521M24.9,0.070976846
LINC00264,0.07097239
AP4B1-AS1,0.07096875
USP40,0.07096667
NT5DC3,0.07095387
CTD-2210P24.4,0.07095011
CYTH1,0.07093984
KEAP1,0.07093639
ADAM12,0.070934445
KLF3,0.0709154
C9orf116,0.0709082
NQO2,0.07090705
SF3A1,0.07090121
CTPS1,0.070889205
CYP3A5,0.070887685
NBPF3,0.07087929
CTD-2162K18.4,0.070877455
CXorf65,0.07087687
RDH5,0.070865005
CHAMP1,0.07086268
CAPZB,0.070861295
SALL2,0.07085983
EFHD2,0.070848696
IGF2BP2,0.070832394
KIAA0753,0.070830725
ST6GALNAC2,0.07081574
TTC19,0.070813105
ATXN7L2,0.07080727
GZMM,0.070783556
RNASEH2A,0.07078158
TRAF3IP1,0.070778646
SSH1,0.070764594
HDAC2,0.07074414
NUDT14,0.070740424
LRRC61,0.07073724
DDX10,0.07073545
CD14,0.07073442
KIAA0930,0.07072599
ECHDC3,0.070714585
ASPHD2,0.07071312
RP11-77H9.2,0.07070534
VILL,0.07069837
DPM3,0.070697375
ORC5,0.07068576
MEIS1,0.07068137
KPNA2,0.07065944
SHMT2,0.07065871
ZNF667,0.07065321
ZC3HC1,0.07064807
GNG5P2,0.07063774
TCTN3,0.07063023
LTK,0.070625655
AP3B1,0.07062382
WAC,0.07061841
UQCRFS1,0.070615575
HOOK3,0.0706124
DNAJC28,0.070607066
NUDT17,0.07059779
DDHD1,0.07059156
ID3,0.07058942
LRWD1,0.070586994
RUNDC3B,0.07058354
THBD,0.07057746
CRAT,0.07054263
RP11-879F14.2,0.07054249
EIF3I,0.07053468
SLC37A2,0.07053464
AC010642.1,0.07053092
PPP1CB,0.07052257
SELT,0.07052213
AP5B1,0.070519894
PLEKHO1,0.070515014
DBN1,0.07050227
CARNS1,0.0705006
ARHGEF19,0.070488796
KIAA0391-1,0.070479006
TRIB2,0.070475295
MAP1A,0.070419125
RP11-531A24.5,0.07041711
DEPDC5,0.07041456
ATXN7L1,0.070410974
WBP4,0.070410326
SNX21,0.07040978
FEN1,0.07040094
UGGT2,0.070397794
PPM1N,0.07038735
KIF1C,0.07038525
TMUB2,0.07038426
DCAKD,0.07038306
RP11-432J24.2,0.07038077
DEPTOR,0.07037384
CCDC14,0.07037362
ABHD15,0.070371985
CTD-2319I12.2,0.07037163
XXbac-BPGBPG55C20.2,0.07036791
BIRC6,0.07036509
CCL5,0.07036144
CC2D1A,0.07035899
JAK3,0.07035278
ZDHHC21,0.07034625
RP11-138I1.4,0.07033236
TMEM69,0.070331454
APOBR,0.07032934
PBDC1,0.07030796
USP36,0.07030633
HEXA,0.07029894
NPEPL1,0.070294335
SIAE,0.07028461
CRYGS,0.07027435
LBR,0.07026632
C1orf51,0.07026027
NLRC4,0.070257924
PRR14,0.07025522
TSTD2,0.0702164
MFN1,0.070215285
LILRA5,0.07021369
IL1RAP,0.07019747
CD300A,0.07019634
LGALS9C,0.07019342
NNT-AS1,0.07018939
MORN4,0.07018522
LMTK2,0.07018274
SIRPB2,0.07017682
LRRC24,0.07017658
CCDC3,0.07016829
IER3,0.070157126
CSRP2BP,0.070155606
SREK1,0.07014599
UBL3,0.07012692
TNFSF13,0.07011669
SNX18,0.0701142
ASCC3,0.07010066
CHCHD1,0.07009538
TMEM8A,0.070088625
NARS2,0.070087336
DAPK2,0.07008381
RNF38,0.070082694
RETSAT,0.07008165
ZNF432,0.070081465
RAB7A,0.07008059
HLA-DQB1,0.07007574
PTPN2,0.07006795
XPA,0.07005426
TMEM71,0.070051536
OSBP,0.0700452
DCAF15,0.0700387
OTOF,0.070022576
NUDT21,0.07000709
SBF2,0.07000631
ZNF226,0.07000282
S1PR5,0.06999773
FZD2,0.069984786
MRPL15,0.06997516
ACBD3,0.0699516
C1orf109,0.06994868
FAM92A1,0.069938496
TEX264,0.06993638
RASGRP3,0.06993528
TEF,0.06993177
OSBPL2,0.069926456
FDXR,0.06992238
RP11-159G9.5,0.06992219
KIAA0556,0.06991926
TXNDC11,0.06990973
POLR2H,0.06990566
ZNF200,0.06990468
POT1,0.06988209
MSI2,0.06987951
NOP58,0.06987933
MSRB3,0.06987355
GNG3,0.069848426
MEX3C,0.06984351
PVRL1,0.06983401
TP73-AS1,0.0698123
ATAD1,0.069805644
NFIA,0.069789626
RP11-258F1.1,0.06977879
NUDT19,0.06977868
ADRM1,0.06977213
HADH,0.06976636
PSME4,0.06975728
PHACTR1,0.06975485
MRPL1,0.06973941
OSGEPL1-AS1,0.06973546
TAP1,0.069732964
AREG,0.069723435
CD200R1,0.069721766
SMARCE1,0.06971318
TRIM41,0.0697104
RP11-532F12.5,0.06970991
NSUN3,0.06970804
NPIPB6,0.0697074
B3GALT6,0.0697062
TMEM200A,0.06970074
CTC-507E2.1,0.06969167
TSKS,0.06968828
PML,0.06968541
KRT73,0.06967098
GCA,0.06966314
KDM6A,0.069662996
C14orf79,0.06965914
PPP2CB,0.06965848
TMEM39B,0.06965056
PPP1R14B,0.06964189
MATN1,0.06962933
KIF22,0.069623865
RPS27,0.069611005
GPR34,0.069587976
ZNF708,0.069578186
SULT1A1,0.06957587
GSR,0.06957583
PTP4A1,0.06957418
IER3IP1-1,0.06957024
HLA-E,0.06956333
MS4A4A,0.069550894
RP11-566K11.5,0.069546595
FAM109A,0.0695463
GPBP1L1,0.06953331
FAM229A,0.0695323
BCL2L15,0.069532216
GID4,0.06952659
LYN,0.06952562
C6orf99,0.06951785
RP11-190C22.8,0.06951457
PHF20,0.06950792
PGM2L1,0.0695036
MEPCE,0.069497116
ADCY4,0.0694902
SLC25A40,0.069486566
ZFP36L1,0.06948195
TERF2IP,0.06948074
GAPT,0.06947569
C5AR2,0.069475435
SCRIB,0.069467686
APOBEC3G,0.06946768
ASNSD1,0.06945862
PRPF31,0.0694459
MGST1,0.06942637
SLC2A5,0.069419265
CCNB1,0.06940232
HP,0.06940217
ZNF263,0.06939865
RP11-597D13.9,0.06939596
NEFH,0.069395855
ZXDB,0.06938782
NFKB2,0.06938469
DHX57,0.06938153
TAF1A,0.069364965
EMB,0.069355085
ZNF84,0.06934227
ZNRD1-AS1,0.0693403
CD1B,0.06932838
METTL21B,0.06932771
RP1-315G1.3,0.06932539
TDP2,0.06932267
PARP10,0.06930014
ARHGAP12,0.06929135
EIF3J-AS1,0.069290444
IL1RL2,0.069284715
RP11-66B24.2,0.069283076
CRB3,0.069278926
CENPF,0.06927718
C1orf174,0.069275916
C19orf25,0.06926237
LY86,0.069259316
TULP4,0.069256924
RFXAP,0.06925327
CTD-2353F22.1,0.06925144
USP49,0.06924332
ZNF264,0.06924231
PDE6G,0.069225036
TTLL4,0.06922189
RP13-131K19.7,0.069221556
MIB2,0.069221
FARSA,0.0692045
SNX29,0.06919575
MZB1,0.06918891
C10orf91,0.069187224
CCDC47,0.06917524
TRIM28,0.06915793
PACSIN1,0.06915764
TRMT12,0.06915573
PLK3,0.06915416
ANP32B,0.06912445
